datafile_id,file_name,sequencing_id,submitter_id,data_type,data_category,data_format,file_size,md5sum,file_path,node
SEQC_ILM_NVS_E_2_L04_GTGGCC_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_E_2_L04_GTGGCC_BD08PVACXX_R1.fastq.gz,sequence_GSM1158204,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1488373448 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_2_L04_GTGGCC_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_1_L05_GTCCGC_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_E_1_L05_GTCCGC_AD0902ACXX_R1.fastq.gz,sequence_GSM1158189,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1530019364 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_1_L05_GTCCGC_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_2_L05_GTGGCC_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_E_2_L05_GTGGCC_AD0902ACXX_R1.fastq.gz,sequence_GSM1158205,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1537960867 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_2_L05_GTGGCC_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_1_L05_GTCCGC_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_E_1_L05_GTCCGC_BD08PVACXX_R1.fastq.gz,sequence_GSM1158190,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1471484604 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_1_L05_GTCCGC_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_2_L05_GTGGCC_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_E_2_L05_GTGGCC_BD08PVACXX_R1.fastq.gz,sequence_GSM1158206,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1479788570 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_2_L05_GTGGCC_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_1_L06_GTCCGC_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_E_1_L06_GTCCGC_AD0902ACXX_R1.fastq.gz,sequence_GSM1158191,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1534089458 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_1_L06_GTCCGC_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_2_L06_GTGGCC_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_E_2_L06_GTGGCC_AD0902ACXX_R1.fastq.gz,sequence_GSM1158207,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1542726050 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_2_L06_GTGGCC_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_1_L06_GTCCGC_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_E_1_L06_GTCCGC_BD08PVACXX_R1.fastq.gz,sequence_GSM1158192,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1473233349 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_1_L06_GTCCGC_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_2_L06_GTGGCC_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_E_2_L06_GTGGCC_BD08PVACXX_R1.fastq.gz,sequence_GSM1158208,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1480909444 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_2_L06_GTGGCC_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_1_L07_GTCCGC_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_E_1_L07_GTCCGC_AD0902ACXX_R1.fastq.gz,sequence_GSM1158193,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1519637554 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_1_L07_GTCCGC_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_2_L07_GTGGCC_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_E_2_L07_GTGGCC_AD0902ACXX_R1.fastq.gz,sequence_GSM1158209,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1528770548 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_2_L07_GTGGCC_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_1_L07_GTCCGC_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_E_1_L07_GTCCGC_BD08PVACXX_R1.fastq.gz,sequence_GSM1158194,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1466991266 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_1_L07_GTCCGC_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_2_L07_GTGGCC_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_E_2_L07_GTGGCC_BD08PVACXX_R1.fastq.gz,sequence_GSM1158210,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1475743358 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_2_L07_GTGGCC_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_1_L08_GTCCGC_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_E_1_L08_GTCCGC_AD0902ACXX_R1.fastq.gz,sequence_GSM1158195,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1510767720 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_1_L08_GTCCGC_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_2_L08_GTGGCC_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_E_2_L08_GTGGCC_AD0902ACXX_R1.fastq.gz,sequence_GSM1158211,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1519551534 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_2_L08_GTGGCC_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_1_L08_GTCCGC_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_E_1_L08_GTCCGC_BD08PVACXX_R1.fastq.gz,sequence_GSM1158196,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1486188529 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_1_L08_GTCCGC_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_E_2_L08_GTGGCC_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_E_2_L08_GTGGCC_BD08PVACXX_R1.fastq.gz,sequence_GSM1158212,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1493628206 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_E_2_L08_GTGGCC_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L01_GTGAAA_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L01_GTGAAA_AD0902ACXX_R1.fastq.gz,sequence_GSM1158213,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1611023698 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L01_GTGAAA_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L01_GTTTCG_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L01_GTTTCG_AD0902ACXX_R1.fastq.gz,sequence_GSM1158229,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1819986471 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L01_GTTTCG_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L01_GTGAAA_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L01_GTGAAA_BD08PVACXX_R1.fastq.gz,sequence_GSM1158214,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1557918028 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L01_GTGAAA_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L01_GTTTCG_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L01_GTTTCG_BD08PVACXX_R1.fastq.gz,sequence_GSM1158230,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1762813182 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L01_GTTTCG_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L02_GTGAAA_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L02_GTGAAA_AD0902ACXX_R1.fastq.gz,sequence_GSM1158215,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1611957361 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L02_GTGAAA_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L02_GTTTCG_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L02_GTTTCG_AD0902ACXX_R1.fastq.gz,sequence_GSM1158231,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1820695468 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L02_GTTTCG_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L02_GTGAAA_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L02_GTGAAA_BD08PVACXX_R1.fastq.gz,sequence_GSM1158216,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1554858940 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L02_GTGAAA_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L02_GTTTCG_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L02_GTTTCG_BD08PVACXX_R1.fastq.gz,sequence_GSM1158232,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1758689926 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L02_GTTTCG_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L03_GTGAAA_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L03_GTGAAA_AD0902ACXX_R1.fastq.gz,sequence_GSM1158217,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1599600944 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L03_GTGAAA_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L03_GTTTCG_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L03_GTTTCG_AD0902ACXX_R1.fastq.gz,sequence_GSM1158233,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1807235667 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L03_GTTTCG_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L03_GTGAAA_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L03_GTGAAA_BD08PVACXX_R1.fastq.gz,sequence_GSM1158218,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1529973305 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L03_GTGAAA_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L03_GTTTCG_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L03_GTTTCG_BD08PVACXX_R1.fastq.gz,sequence_GSM1158234,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1731436475 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L03_GTTTCG_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L04_GTGAAA_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L04_GTGAAA_AD0902ACXX_R1.fastq.gz,sequence_GSM1158219,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1698506695 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L04_GTGAAA_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L04_GTTTCG_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L04_GTTTCG_AD0902ACXX_R1.fastq.gz,sequence_GSM1158235,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1910036011 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L04_GTTTCG_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L04_GTGAAA_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L04_GTGAAA_BD08PVACXX_R1.fastq.gz,sequence_GSM1158220,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1555758084 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L04_GTGAAA_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L04_GTTTCG_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L04_GTTTCG_BD08PVACXX_R1.fastq.gz,sequence_GSM1158236,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1758555826 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L04_GTTTCG_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L05_GTGAAA_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L05_GTGAAA_AD0902ACXX_R1.fastq.gz,sequence_GSM1158221,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1608733793 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L05_GTGAAA_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L05_GTTTCG_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L05_GTTTCG_AD0902ACXX_R1.fastq.gz,sequence_GSM1158237,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1817728673 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L05_GTTTCG_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L05_GTGAAA_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L05_GTGAAA_BD08PVACXX_R1.fastq.gz,sequence_GSM1158222,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1543409231 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L05_GTGAAA_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L05_GTTTCG_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L05_GTTTCG_BD08PVACXX_R1.fastq.gz,sequence_GSM1158238,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1747062945 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L05_GTTTCG_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L06_GTGAAA_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L06_GTGAAA_AD0902ACXX_R1.fastq.gz,sequence_GSM1158223,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1609559107 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L06_GTGAAA_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L06_GTTTCG_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L06_GTTTCG_AD0902ACXX_R1.fastq.gz,sequence_GSM1158239,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1820707017 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L06_GTTTCG_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L06_GTGAAA_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L06_GTGAAA_BD08PVACXX_R1.fastq.gz,sequence_GSM1158224,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1545035050 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L06_GTGAAA_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L06_GTTTCG_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L06_GTTTCG_BD08PVACXX_R1.fastq.gz,sequence_GSM1158240,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1749214843 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L06_GTTTCG_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L07_GTGAAA_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L07_GTGAAA_AD0902ACXX_R1.fastq.gz,sequence_GSM1158225,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1595090992 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L07_GTGAAA_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L07_GTTTCG_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L07_GTTTCG_AD0902ACXX_R1.fastq.gz,sequence_GSM1158241,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1805167712 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L07_GTTTCG_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L07_GTGAAA_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L07_GTGAAA_BD08PVACXX_R1.fastq.gz,sequence_GSM1158226,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1539032870 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L07_GTGAAA_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L07_GTTTCG_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L07_GTTTCG_BD08PVACXX_R1.fastq.gz,sequence_GSM1158242,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1743002580 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L07_GTTTCG_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L08_GTGAAA_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L08_GTGAAA_AD0902ACXX_R1.fastq.gz,sequence_GSM1158227,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1587418202 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L08_GTGAAA_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L08_GTTTCG_AD0902ACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L08_GTTTCG_AD0902ACXX_R1.fastq.gz,sequence_GSM1158243,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1794990956 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L08_GTTTCG_AD0902ACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_1_L08_GTGAAA_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_1_L08_GTGAAA_BD08PVACXX_R1.fastq.gz,sequence_GSM1158228,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1557674333 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_1_L08_GTGAAA_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_NVS_F_2_L08_GTTTCG_BD08PVACXX_R1.fastq.gz,SEQC_ILM_NVS_F_2_L08_GTTTCG_BD08PVACXX_R1.fastq.gz,sequence_GSM1158244,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1763472179 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/NVS/SEQC_ILM_NVS_F_2_L08_GTTTCG_BD08PVACXX_R1.fastq.gz,
SEQC_ILM_AGR_A_1_L01_ATCACG_AC0C1TACXX_R2.fastq.gz,SEQC_ILM_AGR_A_1_L01_ATCACG_AC0C1TACXX_R2.fastq.gz,sequence_GSM1158373,GSE47774,Unaligned Reads,RNA-seq,FASTQ,811387680 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_1_L01_ATCACG_AC0C1TACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_2_L01_ACAGTG_AC0C1TACXX_R2.fastq.gz,SEQC_ILM_AGR_A_2_L01_ACAGTG_AC0C1TACXX_R2.fastq.gz,sequence_GSM1158389,GSE47774,Unaligned Reads,RNA-seq,FASTQ,894490017 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_2_L01_ACAGTG_AC0C1TACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_3_L01_GATCAG_AC0C1TACXX_R2.fastq.gz,SEQC_ILM_AGR_A_3_L01_GATCAG_AC0C1TACXX_R2.fastq.gz,sequence_GSM1158405,GSE47774,Unaligned Reads,RNA-seq,FASTQ,767861645 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_3_L01_GATCAG_AC0C1TACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_4_L01_AGTCAA_AC0C1TACXX_R2.fastq.gz,SEQC_ILM_AGR_A_4_L01_AGTCAA_AC0C1TACXX_R2.fastq.gz,sequence_GSM1158421,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1067377841 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_4_L01_AGTCAA_AC0C1TACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_1_L01_ATCACG_BD0J2JACXX_R2.fastq.gz,SEQC_ILM_AGR_A_1_L01_ATCACG_BD0J2JACXX_R2.fastq.gz,sequence_GSM1158374,GSE47774,Unaligned Reads,RNA-seq,FASTQ,833404464 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_1_L01_ATCACG_BD0J2JACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_2_L01_ACAGTG_BD0J2JACXX_R2.fastq.gz,SEQC_ILM_AGR_A_2_L01_ACAGTG_BD0J2JACXX_R2.fastq.gz,sequence_GSM1158390,GSE47774,Unaligned Reads,RNA-seq,FASTQ,909683085 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_2_L01_ACAGTG_BD0J2JACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_3_L01_GATCAG_BD0J2JACXX_R2.fastq.gz,SEQC_ILM_AGR_A_3_L01_GATCAG_BD0J2JACXX_R2.fastq.gz,sequence_GSM1158406,GSE47774,Unaligned Reads,RNA-seq,FASTQ,789548320 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_3_L01_GATCAG_BD0J2JACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_4_L01_AGTCAA_BD0J2JACXX_R2.fastq.gz,SEQC_ILM_AGR_A_4_L01_AGTCAA_BD0J2JACXX_R2.fastq.gz,sequence_GSM1158422,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1082615037 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_4_L01_AGTCAA_BD0J2JACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_1_L02_ATCACG_AC0C1TACXX_R2.fastq.gz,SEQC_ILM_AGR_A_1_L02_ATCACG_AC0C1TACXX_R2.fastq.gz,sequence_GSM1158375,GSE47774,Unaligned Reads,RNA-seq,FASTQ,798542189 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_1_L02_ATCACG_AC0C1TACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_2_L02_ACAGTG_AC0C1TACXX_R2.fastq.gz,SEQC_ILM_AGR_A_2_L02_ACAGTG_AC0C1TACXX_R2.fastq.gz,sequence_GSM1158391,GSE47774,Unaligned Reads,RNA-seq,FASTQ,881941798 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_2_L02_ACAGTG_AC0C1TACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_3_L02_GATCAG_AC0C1TACXX_R2.fastq.gz,SEQC_ILM_AGR_A_3_L02_GATCAG_AC0C1TACXX_R2.fastq.gz,sequence_GSM1158407,GSE47774,Unaligned Reads,RNA-seq,FASTQ,756958363 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_3_L02_GATCAG_AC0C1TACXX_R2.fastq.gz,
SEQC_ILM_AGR_A_4_L02_AGTCAA_AC0C1TACXX_R2.fastq.gz,SEQC_ILM_AGR_A_4_L02_AGTCAA_AC0C1TACXX_R2.fastq.gz,sequence_GSM1158423,GSE47774,Unaligned Reads,RNA-seq,FASTQ,1052791464 ,NA,oss://pgx-source-data/SampleAB/rawdata/published/GSE47774/ILM/AGR/SEQC_ILM_AGR_A_4_L02_AGTCAA_AC0C1TACXX_R2.fastq.gz,
